# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-07 23:20:55 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02336240 S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02336240
#            TS   parameter     Description
#         39623       00065     Gage height, feet
#         39624       00060     Discharge, cubic feet per second
#         39626       00010     Temperature, water, degrees Celsius
#         39627       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#         39628       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         39629       00400     pH, water, unfiltered, field, standard units
#         39630       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	39623_00065	39623_00065_cd	39624_00060	39624_00060_cd	39626_00010	39626_00010_cd	39627_00095	39627_00095_cd	39628_00300	39628_00300_cd	39629_00400	39629_00400_cd	39630_63680	39630_63680_cd
USGS	02336240	2020-01-03 02:30	EST	4.54	A	105	A	9.7	A			11.0	A	7.1	A	61.8	A
USGS	02336240	2020-01-03 02:45	EST	4.51	A	101	A	9.7	A			11.0	A	7.1	A	73.2	A
USGS	02336240	2020-01-03 03:00	EST	4.48	A	96.6	A	9.7	A			10.9	A	7.1	A	67.8	A
USGS	02336240	2020-01-03 03:15	EST	4.45	A	92.0	A	9.8	A			10.9	A	7.1	A	50.9	A
USGS	02336240	2020-01-03 03:30	EST	4.43	A	88.9	A	9.8	A			10.9	A	7.1	A	46.1	A
USGS	02336240	2020-01-03 03:45	EST	4.40	A	84.3	A	9.8	A			10.9	A	7.1	A	45.0	A
USGS	02336240	2020-01-03 04:00	EST	4.37	A	79.9	A	9.8	A			10.9	A	7.1	A	43.6	A
USGS	02336240	2020-01-03 04:15	EST	4.36	A	78.5	A	9.8	A			10.9	A	7.1	A	38.9	A
USGS	02336240	2020-01-03 04:30	EST	4.33	A	74.4	A	9.8	A			10.8	A	7.1	A	43.4	A
USGS	02336240	2020-01-03 04:45	EST	4.32	A	73.0	A	9.9	A			10.8	A	7.1	A	46.0	A
USGS	02336240	2020-01-03 05:00	EST	4.30	A	70.4	A	9.9	A			10.8	A	7.1	A	41.2	A
USGS	02336240	2020-01-03 05:15	EST	4.28	A	67.8	A	9.9	A			10.8	A	7.1	A	50.4	A
USGS	02336240	2020-01-03 05:30	EST	4.27	A	66.5	A	10.0	A			10.8	A	7.1	A	40.8	A
USGS	02336240	2020-01-03 05:45	EST	4.25	A	64.0	A	10.0	A			10.8	A	7.1	A	39.8	A
USGS	02336240	2020-01-03 06:00	EST	4.24	A	62.8	A	10.0	A			10.8	A	7.1	A	43.9	A
USGS	02336240	2020-01-03 06:15	EST	4.23	A	61.6	A	10.0	A			10.8	A	7.1	A	40.4	A
USGS	02336240	2020-01-03 06:30	EST	4.22	A	60.4	A	10.0	A			10.7	A	7.1	A	34.0	A
USGS	02336240	2020-01-03 06:45	EST	4.20	A	58.1	A	10.0	A			10.7	A	7.1	A	34.8	A
USGS	02336240	2020-01-03 07:00	EST	4.22	A	60.4	A	10.1	A			10.7	A	7.1	A	35.4	A
USGS	02336240	2020-01-03 07:15	EST	4.18	A	55.9	A	10.1	A			10.7	A	7.1	A	34.0	A
USGS	02336240	2020-01-03 07:30	EST	4.16	A	53.7	A	10.1	A			10.7	A	7.1	A	33.9	A
USGS	02336240	2020-01-03 07:45	EST	4.15	A	52.6	A	10.1	A			10.7	A	7.1	A	34.1	A
USGS	02336240	2020-01-03 08:00	EST	4.14	A	51.5	A	10.2	A			10.7	A	7.1	A	35.6	A
USGS	02336240	2020-01-03 08:15	EST	4.13	A	50.5	A	10.2	A			10.6	A	7.1	A	32.4	A
USGS	02336240	2020-01-03 08:30	EST	4.13	A	50.5	A	10.2	A			10.6	A	7.1	A	33.2	A
USGS	02336240	2020-01-03 08:45	EST	4.15	A	52.6	A	10.4	A			10.6	A	7.1	A	31.7	A
USGS	02336240	2020-01-03 09:00	EST	4.29	A	69.1	A	10.6	A			10.6	A	7.1	A	34.5	A
USGS	02336240	2020-01-03 09:15	EST	4.78	A	146	A	10.9	A			10.6	A	7.1	A	92.2	A
USGS	02336240	2020-01-03 09:30	EST	5.49	A	323	A	11.5	A			10.4	A	7.2	A	226	A
USGS	02336240	2020-01-03 09:45	EST	6.02	A	476	A	11.6	A			10.4	A	7.1	A	304	A
USGS	02336240	2020-01-03 10:00	EST	6.45	A	608	A										
USGS	02336240	2020-01-03 10:15	EST	6.85	A	745	A										
USGS	02336240	2020-01-03 10:30	EST	7.14	A	849	A										
USGS	02336240	2020-01-03 10:45	EST	7.33	A	917	A										
USGS	02336240	2020-01-03 11:00	EST	7.43	A	954	A										
USGS	02336240	2020-01-03 11:15	EST	7.53	A	991	A										
USGS	02336240	2020-01-03 11:45	EST	7.80	A	1090	A										
USGS	02336240	2020-01-03 12:00	EST	7.93	A	1140	A										
USGS	02336240	2020-01-03 12:15	EST	7.97	A	1150	A										
USGS	02336240	2020-01-03 12:30	EST	7.83	A	1100	A										
USGS	02336240	2020-01-03 12:45	EST	7.82	A	1100	A										
USGS	02336240	2020-01-03 13:00	EST	7.78	A	1080	A										
USGS	02336240	2020-01-03 13:15	EST	7.71	A	1060	A										
USGS	02336240	2020-01-03 13:30	EST	7.62	A	1020	A										
USGS	02336240	2020-01-03 13:45	EST	7.51	A	984	A										
USGS	02336240	2020-01-03 14:00	EST	7.43	A	954	A										
USGS	02336240	2020-01-03 14:15	EST	7.25	A	888	A										
USGS	02336240	2020-01-03 14:30	EST	7.09	A	831	A										
USGS	02336240	2020-01-03 14:45	EST	6.84	A	741	A										
USGS	02336240	2020-01-03 15:00	EST	6.60	A	657	A										
USGS	02336240	2020-01-03 15:15	EST	6.36	A	579	A										
USGS	02336240	2020-01-03 15:30	EST	6.15	A	514	A										
USGS	02336240	2020-01-03 15:45	EST	5.98	A	464	A										
USGS	02336240	2020-01-03 16:00	EST	5.85	A	425	A										
USGS	02336240	2020-01-03 16:15	EST	5.72	A	388	A										
USGS	02336240	2020-01-03 16:30	EST	5.60	A	355	A										
USGS	02336240	2020-01-03 16:45	EST	5.52	A	332	A										
USGS	02336240	2020-01-03 17:00	EST	5.43	A	304	A										
USGS	02336240	2020-01-03 17:15	EST	5.35	A	280	A										
USGS	02336240	2020-01-03 17:30	EST	5.28	A	261	A										
USGS	02336240	2020-01-03 17:45	EST	5.23	A	247	A										
USGS	02336240	2020-01-03 18:00	EST	5.17	A	232	A										
USGS	02336240	2020-01-03 18:15	EST	5.12	A	219	A										
USGS	02336240	2020-01-03 18:30	EST	5.08	A	210	A										
USGS	02336240	2020-01-03 18:45	EST	5.04	A	200	A										
USGS	02336240	2020-01-03 19:00	EST	5.00	A	191	A										
USGS	02336240	2020-01-03 19:15	EST	4.97	A	184	A										
USGS	02336240	2020-01-03 19:30	EST	4.94	A	178	A										
USGS	02336240	2020-01-03 19:45	EST	4.91	A	172	A										
USGS	02336240	2020-01-03 20:00	EST	4.89	A	168	A										
USGS	02336240	2020-01-03 20:15	EST	4.85	A	159	A										
USGS	02336240	2020-01-03 20:30	EST	4.82	A	154	A										
USGS	02336240	2020-01-03 20:45	EST	4.78	A	146	A										
USGS	02336240	2020-01-03 21:00	EST	4.76	A	142	A										
USGS	02336240	2020-01-03 21:15	EST	4.73	A	137	A										
USGS	02336240	2020-01-03 21:30	EST	4.69	A	130	A										
USGS	02336240	2020-01-03 21:45	EST	4.66	A	125	A										
USGS	02336240	2020-01-03 22:00	EST	4.63	A	120	A										
USGS	02336240	2020-01-03 22:15	EST	4.60	A	115	A										
USGS	02336240	2020-01-03 22:30	EST	4.58	A	112	A										
USGS	02336240	2020-01-03 22:45	EST	4.55	A	107	A										
USGS	02336240	2020-01-03 23:00	EST	4.53	A	104	A										
USGS	02336240	2020-01-03 23:15	EST	4.51	A	101	A										
USGS	02336240	2020-01-03 23:30	EST	4.49	A	98.0	A										
USGS	02336240	2020-01-03 23:45	EST	4.48	A	96.6	A										
USGS	02336240	2020-01-04 00:00	EST	4.45	A	92.0	A										
USGS	02336240	2020-01-04 00:15	EST	4.44	A	90.4	A										
USGS	02336240	2020-01-04 00:30	EST	4.43	A	88.9	A										
USGS	02336240	2020-01-04 00:45	EST	4.42	A	87.3	A										
USGS	02336240	2020-01-04 01:00	EST	4.42	A	87.3	A										
USGS	02336240	2020-01-04 01:15	EST	4.41	A	85.8	A										
USGS	02336240	2020-01-04 01:30	EST	4.40	A	84.3	A										
USGS	02336240	2020-01-04 01:45	EST	4.40	A	84.3	A										
USGS	02336240	2020-01-04 02:00	EST	4.41	A	85.8	A										
USGS	02336240	2020-01-04 02:15	EST	4.45	A	92.0	A										
USGS	02336240	2020-01-04 02:30	EST	4.50	A	99.5	A										
USGS	02336240	2020-01-04 02:45	EST	4.52	A	102	A										
USGS	02336240	2020-01-04 03:00	EST	4.54	A	105	A										
USGS	02336240	2020-01-04 03:15	EST	4.54	A	105	A										
USGS	02336240	2020-01-04 03:30	EST	4.54	A	105	A										
USGS	02336240	2020-01-04 03:45	EST	4.56	A	108	A										
USGS	02336240	2020-01-04 04:00	EST	4.58	A	112	A										
USGS	02336240	2020-01-04 04:15	EST	4.60	A	115	A										
USGS	02336240	2020-01-04 04:30	EST	4.62	A	118	A										
USGS	02336240	2020-01-04 04:45	EST	4.64	A	121	A										
USGS	02336240	2020-01-04 05:00	EST	4.63	A	120	A										
USGS	02336240	2020-01-04 05:15	EST	4.62	A	118	A										
USGS	02336240	2020-01-04 05:30	EST	4.62	A	118	A										
USGS	02336240	2020-01-04 05:45	EST	4.63	A	120	A										
USGS	02336240	2020-01-04 06:00	EST	4.66	A	125	A										
USGS	02336240	2020-01-04 06:15	EST	4.68	A	128	A										
USGS	02336240	2020-01-04 06:30	EST	4.68	A	128	A										
USGS	02336240	2020-01-04 06:45	EST	4.67	A	126	A										
USGS	02336240	2020-01-04 07:00	EST	4.67	A	126	A										
USGS	02336240	2020-01-04 07:15	EST	4.66	A	125	A										
USGS	02336240	2020-01-04 07:30	EST	4.64	A	121	A										
USGS	02336240	2020-01-04 07:45	EST	4.62	A	118	A										
USGS	02336240	2020-01-04 08:00	EST	4.60	A	115	A										
USGS	02336240	2020-01-04 08:15	EST	4.57	A	110	A										
USGS	02336240	2020-01-04 08:30	EST	4.56	A	108	A										
USGS	02336240	2020-01-04 08:45	EST	4.54	A	105	A										
USGS	02336240	2020-01-04 09:00	EST	4.52	A	102	A										
USGS	02336240	2020-01-04 09:15	EST	4.50	A	99.5	A										
USGS	02336240	2020-01-04 09:30	EST	4.48	A	96.6	A										
USGS	02336240	2020-01-04 09:45	EST	4.47	A	95.2	A										
USGS	02336240	2020-01-04 10:00	EST	4.46	A	93.6	A										
USGS	02336240	2020-01-04 10:15	EST	4.44	A	90.4	A										
USGS	02336240	2020-01-04 10:30	EST	4.44	A	90.4	A										
USGS	02336240	2020-01-04 10:45	EST	4.43	A	88.9	A										
USGS	02336240	2020-01-04 11:00	EST	4.43	A	88.9	A										
USGS	02336240	2020-01-04 11:15	EST	4.42	A	87.3	A										
USGS	02336240	2020-01-04 11:30	EST	4.41	A	85.8	A										
USGS	02336240	2020-01-04 11:45	EST	4.40	A	84.3	A										
USGS	02336240	2020-01-04 12:00	EST	4.37	A	79.9	A										
USGS	02336240	2020-01-04 12:15	EST	4.36	A	78.5	A										
USGS	02336240	2020-01-04 12:30	EST	4.35	A	77.1	A										
USGS	02336240	2020-01-04 12:45	EST	4.35	A	77.1	A										
USGS	02336240	2020-01-04 13:00	EST	4.36	A	78.5	A										
USGS	02336240	2020-01-04 13:15	EST	4.36	A	78.5	A										
USGS	02336240	2020-01-04 13:30	EST	4.35	A	77.1	A										
USGS	02336240	2020-01-04 13:45	EST	4.33	A	74.4	A										
USGS	02336240	2020-01-04 14:00	EST	4.31	A	71.7	A										
USGS	02336240	2020-01-04 14:15	EST	4.30	A	70.4	A										
USGS	02336240	2020-01-04 14:30	EST	4.27	A	66.5	A										
USGS	02336240	2020-01-04 14:45	EST	4.26	A	65.3	A										
USGS	02336240	2020-01-04 15:00	EST	4.25	A	64.0	A										
USGS	02336240	2020-01-04 15:15	EST	4.23	A	61.6	A										
USGS	02336240	2020-01-04 15:30	EST	4.22	A	60.4	A										
USGS	02336240	2020-01-04 15:45	EST	4.20	A	58.1	A										
USGS	02336240	2020-01-04 16:00	EST	4.19	A	57.0	A										
USGS	02336240	2020-01-04 16:15	EST	4.18	A	55.9	A										
USGS	02336240	2020-01-04 16:30	EST	4.17	A	54.8	A										
USGS	02336240	2020-01-04 16:45	EST	4.16	A	53.7	A										
USGS	02336240	2020-01-04 17:00	EST	4.15	A	52.6	A										
USGS	02336240	2020-01-04 17:15	EST	4.14	A	51.5	A										
USGS	02336240	2020-01-04 17:30	EST	4.13	A	50.5	A										
USGS	02336240	2020-01-04 17:45	EST	4.13	A	50.5	A										
USGS	02336240	2020-01-04 18:00	EST	4.12	A	49.5	A										
USGS	02336240	2020-01-04 18:15	EST	4.11	A	48.4	A										
USGS	02336240	2020-01-04 18:30	EST	4.11	A	48.4	A										
USGS	02336240	2020-01-04 18:45	EST	4.10	A	47.4	A										
USGS	02336240	2020-01-04 19:00	EST	4.09	A	46.5	A										
USGS	02336240	2020-01-04 19:15	EST	4.08	A	45.5	A										
USGS	02336240	2020-01-04 19:30	EST	4.07	A	44.5	A										
USGS	02336240	2020-01-04 19:45	EST	4.07	A	44.5	A										
USGS	02336240	2020-01-04 20:00	EST	4.06	A	43.6	A										
USGS	02336240	2020-01-04 20:15	EST	4.05	A	42.7	A										
USGS	02336240	2020-01-04 20:30	EST	4.04	A	41.7	A										
USGS	02336240	2020-01-04 20:45	EST	4.04	A	41.7	A										
USGS	02336240	2020-01-04 21:00	EST	4.04	A	41.7	A										
USGS	02336240	2020-01-04 21:15	EST	4.03	A	40.8	A										
USGS	02336240	2020-01-04 21:30	EST	4.02	A	40.0	A										
USGS	02336240	2020-01-04 21:45	EST	4.01	A	39.1	A										
USGS	02336240	2020-01-04 22:00	EST	4.01	A	39.1	A										
USGS	02336240	2020-01-04 22:15	EST	4.00	A	38.2	A										
USGS	02336240	2020-01-04 22:30	EST	4.00	A	38.2	A										
USGS	02336240	2020-01-04 22:45	EST	3.99	A	37.4	A										
USGS	02336240	2020-01-04 23:00	EST	3.99	A	37.4	A										
USGS	02336240	2020-01-04 23:15	EST	3.98	A	36.5	A										
USGS	02336240	2020-01-04 23:30	EST	3.98	A	36.5	A										
USGS	02336240	2020-01-04 23:45	EST	3.97	A	35.7	A										
USGS	02336240	2020-01-05 00:00	EST	3.97	A	35.7	A										
USGS	02336240	2020-01-05 00:15	EST	3.97	A	35.7	A										
USGS	02336240	2020-01-05 00:30	EST	3.96	A	34.9	A										
USGS	02336240	2020-01-05 00:45	EST	3.96	A	34.9	A										
USGS	02336240	2020-01-05 01:00	EST	3.95	A	34.1	A										
USGS	02336240	2020-01-05 01:15	EST	3.95	A	34.1	A										
USGS	02336240	2020-01-05 01:30	EST	3.94	A	33.3	A										
USGS	02336240	2020-01-05 01:45	EST	3.94	A	33.3	A										
USGS	02336240	2020-01-05 02:00	EST	3.94	A	33.3	A										
USGS	02336240	2020-01-05 02:15	EST	3.93	A	32.6	A										
USGS	02336240	2020-01-05 02:30	EST	3.93	A	32.6	A										
USGS	02336240	2020-01-05 02:45	EST	3.93	A	32.6	A										
USGS	02336240	2020-01-05 03:00	EST	3.92	A	31.8	A										
USGS	02336240	2020-01-05 03:15	EST	3.92	A	31.8	A										
USGS	02336240	2020-01-05 03:30	EST	3.92	A	31.8	A										
USGS	02336240	2020-01-05 03:45	EST	3.91	A	31.1	A										
USGS	02336240	2020-01-05 04:00	EST	3.91	A	31.1	A										
USGS	02336240	2020-01-05 04:15	EST	3.91	A	31.1	A										
USGS	02336240	2020-01-05 04:30	EST	3.91	A	31.1	A										
USGS	02336240	2020-01-05 04:45	EST	3.90	A	30.3	A										
USGS	02336240	2020-01-05 05:00	EST	3.90	A	30.3	A										
USGS	02336240	2020-01-05 05:15	EST	3.90	A	30.3	A										
USGS	02336240	2020-01-05 05:30	EST	3.90	A	30.3	A										
USGS	02336240	2020-01-05 05:45	EST	3.89	A	29.6	A										
USGS	02336240	2020-01-05 06:00	EST	3.89	A	29.6	A										
USGS	02336240	2020-01-05 06:15	EST	3.89	A	29.6	A										
USGS	02336240	2020-01-05 06:30	EST	3.88	A	28.9	A										
USGS	02336240	2020-01-05 06:45	EST	3.88	A	28.9	A										
USGS	02336240	2020-01-05 07:00	EST	3.88	A	28.9	A										
USGS	02336240	2020-01-05 07:15	EST	3.88	A	28.9	A										
USGS	02336240	2020-01-05 07:30	EST	3.88	A	28.9	A										
USGS	02336240	2020-01-05 07:45	EST	3.87	A	28.2	A										
USGS	02336240	2020-01-05 08:00	EST	3.87	A	28.2	A										
USGS	02336240	2020-01-05 08:15	EST	3.87	A	28.2	A										
USGS	02336240	2020-01-05 08:30	EST	3.87	A	28.2	A										
USGS	02336240	2020-01-05 08:45	EST	3.86	A	27.5	A										
USGS	02336240	2020-01-05 09:00	EST	3.86	A	27.5	A										
USGS	02336240	2020-01-05 09:15	EST	3.86	A	27.5	A										
USGS	02336240	2020-01-05 09:30	EST	3.86	A	27.5	A										
USGS	02336240	2020-01-05 09:45	EST	3.86	A	27.5	A										
USGS	02336240	2020-01-05 10:00	EST	3.85	A	26.9	A										
USGS	02336240	2020-01-05 10:15	EST	3.85	A	26.9	A										
USGS	02336240	2020-01-05 10:30	EST	3.85	A	26.9	A										
USGS	02336240	2020-01-05 10:45	EST	3.85	A	26.9	A										
USGS	02336240	2020-01-05 11:00	EST	3.85	A	26.9	A										
USGS	02336240	2020-01-05 11:15	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 11:30	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 11:45	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 12:00	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 12:15	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 12:30	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 12:45	EST	3.83	A	25.6	A										
USGS	02336240	2020-01-05 13:00	EST	3.84	A	26.2	A										
USGS	02336240	2020-01-05 13:15	EST	3.83	A	25.6	A										
USGS	02336240	2020-01-05 13:30	EST	3.83	A	25.6	A										
USGS	02336240	2020-01-05 13:45	EST	3.83	A	25.6	A										
USGS	02336240	2020-01-05 14:00	EST	3.83	A	25.6	A										
USGS	02336240	2020-01-05 14:15	EST	3.83	A	25.6	A										
USGS	02336240	2020-01-05 14:30	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 14:45	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 15:00	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 15:15	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 15:30	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 15:45	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 16:00	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 16:15	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 16:30	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 16:45	EST	3.82	A	24.9	A										
USGS	02336240	2020-01-05 17:00	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 17:15	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 17:30	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 17:45	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 18:00	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 18:15	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 18:30	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 18:45	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 19:00	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 19:15	EST	3.81	A	24.3	A										
USGS	02336240	2020-01-05 19:30	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 19:45	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 20:00	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 20:15	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 20:30	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 20:45	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 21:00	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 21:15	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 21:30	EST	3.80	A	23.7	A										
USGS	02336240	2020-01-05 21:45	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 22:00	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 22:15	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 22:30	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 22:45	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 23:00	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 23:15	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 23:30	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-05 23:45	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-06 00:00	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-06 00:15	EST	3.79	A	23.1	A										
USGS	02336240	2020-01-06 00:30	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 00:45	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 01:00	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 01:15	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 01:30	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 01:45	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 02:00	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 02:15	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 02:30	EST	3.78	A	22.5	A										
USGS	02336240	2020-01-06 02:45	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 03:00	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 03:15	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 03:30	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 03:45	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 04:00	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 04:15	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 04:30	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 04:45	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 05:00	EST	3.77	A	21.9	A										
USGS	02336240	2020-01-06 05:15	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 05:30	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 05:45	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 06:00	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 06:15	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 06:30	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 06:45	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 07:00	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 07:15	EST	3.76	A	21.3	A										
USGS	02336240	2020-01-06 07:30	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 07:45	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 08:00	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 08:15	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 08:30	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 08:45	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 09:00	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 09:15	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 09:30	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 09:45	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 10:00	EST	3.75	A	20.8	A										
USGS	02336240	2020-01-06 10:15	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 10:30	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 10:45	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 11:00	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 11:15	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 11:30	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 12:00	EST	3.74	A	20.2	A										
USGS	02336240	2020-01-06 12:15	EST	3.74	A	20.2	A	8.3	A	124	A	11.3	A	7.0	A	5.4	A
USGS	02336240	2020-01-06 12:30	EST	3.74	A	20.2	A	8.4	A	125	A	11.4	A	7.0	A	5.4	A
USGS	02336240	2020-01-06 12:45	EST	3.74	A	20.2	A	8.6	A	125	A	11.4	A	7.0	A	5.0	A
USGS	02336240	2020-01-06 13:00	EST	3.74	A	20.2	A	8.7	A	125	A	11.4	A	7.0	A	5.0	A
USGS	02336240	2020-01-06 13:15	EST	3.74	A	20.2	A	8.8	A	125	A	11.4	A	7.0	A	5.0	A
USGS	02336240	2020-01-06 13:30	EST	3.74	A	20.2	A	8.9	A	125	A	11.4	A	7.0	A	4.9	A
USGS	02336240	2020-01-06 13:45	EST	3.74	A	20.2	A	9.0	A	125	A	11.4	A	7.0	A	5.0	A
USGS	02336240	2020-01-06 14:00	EST	3.74	A	20.2	A	9.1	A	126	A	11.3	A	7.0	A	4.8	A
USGS	02336240	2020-01-06 14:15	EST	3.74	A	20.2	A	9.2	A	126	A	11.3	A	7.0	A	5.1	A
USGS	02336240	2020-01-06 14:30	EST	3.74	A	20.2	A	9.3	A	126	A	11.3	A	7.0	A	5.1	A
USGS	02336240	2020-01-06 14:45	EST	3.74	A	20.2	A	9.3	A	126	A	11.3	A	7.0	A	5.7	A
USGS	02336240	2020-01-06 15:00	EST	3.74	A	20.2	A	9.3	A	127	A	11.3	A	7.0	A	4.7	A
USGS	02336240	2020-01-06 15:15	EST	3.74	A	20.2	A	9.3	A	127	A	11.3	A	7.0	A	4.9	A
USGS	02336240	2020-01-06 15:30	EST	3.74	A	20.2	A	9.3	A	127	A	11.2	A	7.0	A	4.8	A
USGS	02336240	2020-01-06 15:45	EST	3.74	A	20.2	A	9.4	A	127	A	11.2	A	7.0	A	4.8	A
USGS	02336240	2020-01-06 16:00	EST	3.73	A	19.7	A	9.4	A	127	A	11.2	A	7.0	A	4.6	A
USGS	02336240	2020-01-06 16:15	EST	3.73	A	19.7	A	9.4	A	127	A	11.2	A	7.0	A	4.8	A
USGS	02336240	2020-01-06 16:30	EST	3.73	A	19.7	A	9.4	A	127	A	11.2	A	7.0	A	4.8	A
USGS	02336240	2020-01-06 16:45	EST	3.73	A	19.7	A	9.4	A	127	A	11.1	A	7.0	A	5.0	A
USGS	02336240	2020-01-06 17:00	EST	3.73	A	19.7	A	9.4	A	127	A	11.1	A	7.0	A	4.8	A
